Price,Car,madeIn,status,carType,Km,carColor,carSeat,engine,gear,Wheeldrive
0.338,Hyundai i10 Grand 1.2 MT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,16,Trắng,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
1.79,Mercedes Benz E class E200 - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,9,Trắng,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.535,Suzuki Ertiga GLX 1.5 AT - 2019,Nhập khẩu,Xe đã dùng,SUV,12,Nâu,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
1.86,Mercedes Benz GLC 250 4Matic - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,3,Đen,5,Xăng	2.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.606,Mitsubishi Xpander 1.5 AT - 2019,Nhập khẩu,Xe đã dùng,SUV,32,Bạc,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.615,Mitsubishi Xpander 1.5 AT - 2019,Nhập khẩu,Xe đã dùng,SUV,20,Đen,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.975,Hyundai Solati H350 2.5 MT - 2019,Lắp ráp trong nước,Xe mới,Van/Minivan,0,Bạc,16,Dầu	2.5 L,Số tay,RFD - Dẫn động cầu sau
0.64,Mazda 3 1.5L Luxury - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,20,Vàng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.595,Mitsubishi Xpander 1.5 AT - 2019,Nhập khẩu,Xe đã dùng,SUV,18,Nâu,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.815,Isuzu MU-X 1.9 4X2 AT - 2019,Nhập khẩu,Xe mới,SUV,0,Nâu,7,Dầu	1.9 L,Số tự động,RFD - Dẫn động cầu sau
0.495,Hyundai Accent 1.4 AT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,20,Trắng,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
0.525,Toyota Vios 1.5G - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,21,Đen,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.809,Hyundai Tucson 2.0 AT - 2019,Lắp ráp trong nước,Xe mới,Crossover,0,Đen,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
1.11,Mazda CX8 Premium - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,20,Xanh,7,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
1.085,Ford Ranger Raptor 2.0L 4x4 AT - 2019,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,20,Trắng,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.841,VinFast Lux A 2.0 2.0 AT - 2019,Lắp ráp trong nước,Xe mới,Sedan,0,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.615,Mitsubishi Xpander 1.5 AT Special Edition - 2019,Nhập khẩu,Xe đã dùng,SUV,30,Trắng,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
2.579,Mercedes Benz E class E300 AMG - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,5,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.358,Kia Morning Luxury - 2019,Lắp ráp trong nước,Xe đã dùng,Hatchback,8,Đỏ,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
1.38,Mercedes Benz C class C200 - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đen,5,Hybrid	1.5 L,Số tự động,RFD - Dẫn động cầu sau
0.72,Honda Civic G 1.8 AT - 2019,Nhập khẩu,Xe đã dùng,Sedan,19,Đen,5,Xăng	1.8 L,Số tự động,FWD - Dẫn động cầu trước
0.635,Toyota Rush 1.5S AT - 2019,Nhập khẩu,Xe đã dùng,SUV,9,Trắng,7,Xăng	1.5 L,Số tự động,RFD - Dẫn động cầu sau
0.675,Toyota Innova 2.0E - 2019,Lắp ráp trong nước,Xe đã dùng,Crossover,48,Xám,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
1.99,Mercedes Benz E class E200 - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,16,Trắng,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.069,Hyundai SantaFe 2.4L HTRAC - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,18,Xanh,7,Xăng	2.4 L,Số tự động,AWD - 4 bánh toàn thời gian
0.55,Honda City 1.5TOP - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,28,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
2.65,Mercedes Benz E class E300 AMG - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,1,Đỏ,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
2.18,Mercedes Benz E class E200 Sport - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,4,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.649,Mazda 3 1.5L Luxury - 2019,Lắp ráp trong nước,Xe mới,Sedan,0,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
1.819,Mini Cooper S 5Dr - 2019,Nhập khẩu,Xe mới,Hatchback,0,Xanh,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
1.989,Mercedes Benz E class E200 - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,6,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.85,Mercedes Benz C class C300 AMG - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,50,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.84,Ford Ranger Wildtrak 2.0L 4x4 AT - 2019,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,36,Xám,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
1.439,Mercedes Benz C class C200 - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,7,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
2.679,Mercedes Benz E class E300 AMG - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,1,Đỏ,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.659,Toyota Yaris 1.5G - 2019,Nhập khẩu,Xe đã dùng,Hatchback,9,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
1.749,Mercedes Benz GLC 250 4Matic - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,17,Đen,5,Xăng	2.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.585,Mitsubishi Xpander 1.5 AT - 2019,Nhập khẩu,Xe đã dùng,SUV,20,Trắng,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
6.95,Mercedes Benz Maybach S450 4Matic - 2019,Nhập khẩu,Xe đã dùng,Sedan,2,Trắng,5,Xăng	3.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.916,VinFast Lux A 2.0 Premium 2.0 AT - 2019,Lắp ráp trong nước,Xe mới,Sedan,0,Xám,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.525,Toyota Vios 1.5E CVT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,9,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.795,Ford Ranger Wildtrak 2.0L 4x4 AT - 2019,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,43,Trắng,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.755,Kia Sorento 2.4 GAT Deluxe - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,10,Trắng,7,Xăng	2.4 L,Số tự động,FWD - Dẫn động cầu trước
0.775,Honda HRV L - 2019,Nhập khẩu,Xe đã dùng,Crossover,13,Đỏ,5,Xăng	1.8 L,Số tự động,FWD - Dẫn động cầu trước
2.54,Lexus ES 250 - 2019,Nhập khẩu,Xe mới,Sedan,0,Trắng,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.82,Mazda 6 Luxury 2.0 AT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.64,Toyota Yaris 1.5G - 2019,Nhập khẩu,Xe đã dùng,Hatchback,9,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.785,Ford Ranger Wildtrak 2.0L 4x4 AT - 2019,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,18,Trắng,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.535,Hyundai Accent 1.4 ATH - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,1,Trắng,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
0.535,Kia Cerato 1.6 MT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,12,Đen,5,Xăng	1.6 L,Số tay,FWD - Dẫn động cầu trước
3.999,Mercedes Benz S class S450L - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,500,Trắng,5,Xăng	3.0 L,Số tự động,RFD - Dẫn động cầu sau
0.695,Toyota Innova 2.0E - 2019,Lắp ráp trong nước,Xe đã dùng,Crossover,28,Đồng,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
0.65,Kia Cerato 2.0 AT Premium - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,8,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
2.35,Toyota Prado VX 2.7L - 2019,Nhập khẩu,Xe đã dùng,SUV,19,Đen,7,Xăng	2.7 L,Số tự động,4WD - Dẫn động 4 bánh
1.07,Toyota Fortuner 2.7V 4x2 AT - 2019,Nhập khẩu,Xe mới,SUV,0,Đồng,8,Xăng	2.7 L,Số tự động,RFD - Dẫn động cầu sau
1.969,Mercedes Benz E class E200 - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,6,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.955,Ford Everest Ambiente 2.0 4x2 AT - 2019,Nhập khẩu,Xe mới,SUV,0,Đỏ,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.235,Toyota Camry 2.5Q - 2019,Nhập khẩu,Xe mới,Sedan,0,Đen,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
1.12,Mazda CX8 Premium - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,24,Đỏ,7,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.306,Toyota Wigo 1.2G MT - 2019,Nhập khẩu,Xe đã dùng,Hatchback,39,Trắng,5,Xăng	1.2 L,Số tay,FWD - Dẫn động cầu trước
0.709,Toyota Corolla altis 1.8G AT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,13,Trắng,5,Xăng	1.8 L,Số tự động,FWD - Dẫn động cầu trước
1.799,Mini Cooper S 5Dr - 2019,Nhập khẩu,Xe mới,Hatchback,0,Xanh,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.41,Toyota Wigo 1.2G AT - 2019,Nhập khẩu,Xe đã dùng,Hatchback,7,Ghi,5,Xăng	1.2 L,Số tự động,FWD - Dẫn động cầu trước
0.839,Mazda CX5 2.0 AT - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,0,Nâu,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
2.599,Mercedes Benz E class E300 AMG - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,1,Đỏ,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.595,Mercedes Benz C class C200 Exclusive - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,20,Trắng,5,Hybrid	1.5 L,Số tự động,RFD - Dẫn động cầu sau
1.055,Honda CRV L - 2019,Nhập khẩu,Xe đã dùng,SUV,10,Trắng,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
2.17,Mercedes Benz GLC 300 4Matic - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,7,Đỏ,5,Xăng	2.0 L,Số tự động,AWD - 4 bánh toàn thời gian
1.029,Toyota Fortuner 2.4G 4x2 AT - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,14,Trắng,7,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
0.939,Toyota Fortuner 2.4G 4x2 MT - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,34,Nâu,8,Dầu	2.4 L,Số tay,RFD - Dẫn động cầu sau
1.88,Mercedes Benz E class E180 - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,7,Đen,5,Xăng	1.5 L,Số tự động,RFD - Dẫn động cầu sau
4.039,Mercedes Benz S class S450L - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,50,Đen,5,Xăng	3.0 L,Số tự động,RFD - Dẫn động cầu sau
0.715,Isuzu MU-X 1.9 4X2 MT - 2019,Nhập khẩu,Xe mới,SUV,0,Trắng,7,Dầu	1.9 L,Số tay,RFD - Dẫn động cầu sau
0.799,Mazda 6 Luxury 2.0 AT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,10,Xám,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.589,Mazda BT50 Deluxe 2.2L 4x2 AT - 2019,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
2.12,Mercedes Benz GLC 300 4Matic - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,12,Trắng,5,Xăng	2.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.5,Toyota Vios 1.5E CVT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Bạc,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
4.599,Mercedes Benz S class S450L Luxury - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,1,Đen,5,Xăng	3.0 L,Số tự động,RFD - Dẫn động cầu sau
0.73,Hyundai Kona 1.6 Turbo - 2019,Lắp ráp trong nước,Xe mới,Crossover,0,Trắng,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
1.06,Hyundai SantaFe 2.4L HTRAC - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,23,Đen,7,Xăng	2.4 L,Số tự động,AWD - 4 bánh toàn thời gian
1.139,Hyundai SantaFe 2.2L HTRAC - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,10,Trắng,7,Dầu	2.2 L,Số tự động,AWD - 4 bánh toàn thời gian
2.59,Mercedes Benz E class E300 AMG - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,1,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.538,Suzuki Swift GLX 1.2 AT - 2019,Nhập khẩu,Xe đã dùng,Hatchback,25,Đỏ,5,Xăng	1.2 L,Số tự động,FWD - Dẫn động cầu trước
0.38,Kia Morning Luxury - 2019,Lắp ráp trong nước,Xe đã dùng,Hatchback,15,Trắng,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
0.555,Honda City 1.5TOP - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,36,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
2.679,Mercedes Benz E class E300 AMG - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,6,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.149,Peugeot 3008 1.6 AT - 2019,Lắp ráp trong nước,Xe mới,Crossover,0,Đỏ,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
0.675,Kia Cerato 2.0 AT Premium - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,26,Đen,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.49,Toyota Vios 1.5E CVT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,30,Bạc,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
1.897,Mercedes Benz C class C300 AMG - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.595,Kia Cerato 1.6 AT Luxury - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,20,Bạc,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
1.879,Mercedes Benz E class E200 - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,10,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
2.39,Toyota Prado VX 2.7L - 2019,Nhập khẩu,Xe đã dùng,SUV,20,Đen,7,Xăng	2.7 L,Số tự động,4WD - Dẫn động 4 bánh
1.08,Hyundai SantaFe 2.2L HTRAC - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,20,Bạc,7,Dầu	2.2 L,Số tự động,AWD - 4 bánh toàn thời gian
0.365,Kia Morning Luxury - 2019,Lắp ráp trong nước,Xe đã dùng,Hatchback,19,Trắng,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
0.659,Hyundai Kona 2.0 ATH - 2019,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Xanh,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.64,Mazda 3 1.5L Luxury - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,18,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.77,Mitsubishi Outlander 2.0 CVT - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,18,Đỏ,7,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.969,Honda CRV G - 2019,Nhập khẩu,Xe đã dùng,SUV,20,Trắng,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.49,Suzuki Ertiga GLX 1.5 AT - 2019,Nhập khẩu,Xe đã dùng,SUV,10,Bạc,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.73,Mazda 3 1.5L Luxury - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,12,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.719,Mazda 3 1.5L Luxury - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,6,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.89,Mazda CX5 2.5 AT 2WD - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,4,Đỏ,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
1.14,Mazda CX8 Premium - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,5,Đỏ,7,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.385,Kia Morning Luxury - 2019,Lắp ráp trong nước,Xe đã dùng,Hatchback,12,Đỏ,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
0.425,Toyota Vios 1.5E MT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,12,Đen,5,Xăng	1.5 L,Số tay,FWD - Dẫn động cầu trước
1.01,Toyota Camry 2.0G - 2019,Nhập khẩu,Xe đã dùng,Sedan,0,Đen,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
1.288,Subaru Forester 2.0i-S EyeSight - 2019,Nhập khẩu,Xe mới,SUV,0,Bạc,5,Xăng	2.0 L,Số tự động,AWD - 4 bánh toàn thời gian
1.148,Hyundai SantaFe Premium 2.4L HTRAC - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,0,Xanh,7,Xăng	2.4 L,Số tự động,AWD - 4 bánh toàn thời gian
1.12,Ford Everest Titanium 2.0L 4x2 AT - 2019,Nhập khẩu,Xe đã dùng,SUV,9,Đen,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.06,Honda CRV L - 2019,Nhập khẩu,Xe đã dùng,SUV,0,Đen,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.835,Hyundai Tucson 2.0 AT CRDi - 2019,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Bạc,5,Dầu	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.633,Ford Ranger XLS 2.2L 4x2 AT - 2019,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,19,Đen,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
0.365,Kia Morning Luxury - 2019,Lắp ráp trong nước,Xe đã dùng,Hatchback,8,Đỏ,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
1.08,Hyundai SantaFe 2.2L HTRAC - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,22,Bạc,7,Dầu	2.2 L,Số tự động,AWD - 4 bánh toàn thời gian
0.565,Ford Focus Trend 1.5L - 2019,Lắp ráp trong nước,Xe đã dùng,Hatchback,21,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.72,Isuzu MU-X 1.9 4X2 MT - 2019,Nhập khẩu,Xe mới,SUV,0,Cam,7,Dầu	1.9 L,Số tay,RFD - Dẫn động cầu sau
0.648,Ford Transit SVP - 2019,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,14,Bạc,16,Dầu	2.4 L,Số tay,RFD - Dẫn động cầu sau
0.385,Hyundai i10 Grand 1.2 AT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
0.495,Toyota Vios 1.5E CVT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,45,Cát,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.83,Mazda CX5 2.0 AT - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,0,Đỏ,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
1.16,Hyundai SantaFe 2.2L HTRAC - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,0,Trắng,7,Dầu	2.2 L,Số tự động,AWD - 4 bánh toàn thời gian
1.599,Mercedes Benz C class C200 Exclusive - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,12,Đỏ,5,Hybrid	1.5 L,Số tự động,RFD - Dẫn động cầu sau
0.445,Hyundai Accent 1.4 MT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,20,Bạc,5,Xăng	1.4 L,Số tay,FWD - Dẫn động cầu trước
1.699,Peugeot Traveller Luxury - 2019,Lắp ráp trong nước,Xe mới,Van/Minivan,0,Nâu,7,Dầu	2.0 L,Số tự động,FWD - Dẫn động cầu trước
2.579,Mercedes Benz E class E300 AMG - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,50,Đỏ,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.59,Mitsubishi Xpander 1.5 AT - 2019,Nhập khẩu,Xe đã dùng,SUV,16,Xám,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
4.039,Mercedes Benz S class S450L - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,23,Đen,5,Xăng	3.0 L,Số tự động,RFD - Dẫn động cầu sau
1.38,Mercedes Benz C class C200 - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,2,Đỏ,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.449,Peugeot Traveller Luxury - 2019,Lắp ráp trong nước,Xe mới,Van/Minivan,0,Trắng,7,Dầu	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.545,Toyota Vios 1.5G - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,15,Bạc,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
2.175,Mercedes Benz E class E200 Sport - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,4,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.999,Ford Explorer Limited 2.3L EcoBoost - 2019,Nhập khẩu,Xe mới,SUV,0,Đỏ,7,Xăng	2.3 L,Số tự động,AWD - 4 bánh toàn thời gian
0.99,Toyota Fortuner 2.4G 4x2 AT - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,20,Đen,8,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
0.925,Honda CRV G - 2019,Nhập khẩu,Xe đã dùng,SUV,26,Bạc,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.595,Mitsubishi Xpander 1.5 AT - 2019,Nhập khẩu,Xe đã dùng,SUV,16,Trắng,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.815,Isuzu MU-X 1.9 4X2 AT - 2019,Nhập khẩu,Xe mới,SUV,0,Đen,7,Dầu	1.9 L,Số tự động,RFD - Dẫn động cầu sau
0.635,Toyota Innova 2.0E - 2019,Lắp ráp trong nước,Xe đã dùng,Crossover,55,Ghi,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
1.839,Mercedes Benz C class C300 AMG - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,500,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.399,Mercedes Benz C class C200 - 2019,Lắp ráp trong nước,Xe mới,Sedan,0,Xanh,5,Hybrid	1.5 L,Số tự động,RFD - Dẫn động cầu sau
1.19,Hyundai SantaFe Premium 2.2L HTRAC - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,15,Đỏ,7,Dầu	2.2 L,Số tự động,AWD - 4 bánh toàn thời gian
1.1,Mazda CX8 Premium - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,20,Đỏ,7,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.6,Mitsubishi Xpander 1.5 AT - 2019,Nhập khẩu,Xe đã dùng,SUV,1,Trắng,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.51,Toyota Vios 1.5E CVT - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,31,Vàng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
1.08,Hyundai SantaFe 2.2L - 2019,Lắp ráp trong nước,Xe đã dùng,SUV,20,Bạc,7,Dầu	2.2 L,Số tự động,FWD - Dẫn động cầu trước
1.235,Toyota Camry 2.5Q - 2019,Nhập khẩu,Xe đã dùng,Sedan,20,Đỏ,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.35,Toyota Wigo 1.2G AT - 2019,Nhập khẩu,Xe đã dùng,Hatchback,19,Đỏ,5,Xăng	1.2 L,Số tự động,FWD - Dẫn động cầu trước
1.439,Mercedes Benz C class C200 - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,8,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.268,Kia Morning MT - 2019,Lắp ráp trong nước,Xe đã dùng,Hatchback,30,Trắng,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
1.779,Mercedes Benz C class C300 AMG - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,11,Đỏ,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.839,Ford Everest Ambiente 2.0 4x2 MT - 2019,Nhập khẩu,Xe đã dùng,SUV,20,Cát,7,Dầu	2.0 L,Số tay,RFD - Dẫn động cầu sau
2.649,Mercedes Benz E class E300 AMG - 2019,Lắp ráp trong nước,Xe đã dùng,Sedan,1,Đỏ,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
